"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/660bbccc5eb0e603d02b80a8b94bb6c5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7dcc25e2&x-expires=1764057600&x-signature=FotKjZR5JrnsrMfutsB52rK8rSo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","sandrokaah","Subculture Fight Stories präsentiert: 

30 JAHRE TELEKOMA!
Pogo, Bier und keine Kompromisse!
Es feiern mit:
GEWOHNHEITSTRINKER
STARTS
MIKE AND THE A…. ;) 

Wann: 04.10.2025
Wo: SO36 Berlin / Kreuzberg
Start: 19:30 Uhr! 

Tickets bekommt ihr im CORTEX!
Oder hier: 
https://linktr.ee/Subculturefightstories

#subculture #berlin #germany #haterasicm #subculturefightstories #live #coretex #kreuzberg #punk #punkrock #punksnotdead #goodolddays #30jahre #telekoma ","109","4","2455","8","0","22","Originalton","Sandro Kaah","true","2024-11-11T21:15:53.000Z","https://www.tiktok.com/@sandrokaah/video/7436133488144796961"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/094f96216ccca02551e9b4e1cfaefa4f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=a15e647a&x-expires=1764057600&x-signature=UrcH97T7l88Ri8gS7t%2FVg5CFOBQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","minjiyaaa_94","Cara mengatasi web coretax yang muter ga bisa dibuka !!!!
#coretax #pajak ","10","0","1095","4","2","31","Yang Salah","Manusia Aksara","false","2025-02-06T08:36:21.000Z","https://www.tiktok.com/@minjiyaaa_94/video/7468221435119521040"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26cd687737c56cfa2640cbadc60efbb9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=2d388353&x-expires=1764057600&x-signature=SjyF9Gr1gOHSEBXNMzyJtemT5B8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","thecodewizz","kalau kalian gimana guys?
#coretax #travelwithlove #programming #programmer #techbro #softwareengineer #coder ","49","0","2337","1","4","119","Awkward Moments","AstroMusic","false","2025-02-21T02:54:12.000Z","https://www.tiktok.com/@thecodewizz/video/7473700248267918597"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75a9686411036c8e4eb81e290f796ca1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=da72c1c1&x-expires=1764057600&x-signature=Ta%2Flv9LZ8qyL5cPDWyLUH8pq%2BoM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","brotherzwears_official","Gorpcose ASMR , Windproof , Waterproof, Dustproof jacket >> 

Ig: Brotherzwears_official 

#fyp #foryoupage #goviral #viral #gorpcore #asmr #waterproof #camping #hiking #brotherzwearsfyp ","6383","592","182400","55","690","9","original sound","Second Wave Vintage","true","2025-07-05T12:17:26.000Z","https://www.tiktok.com/@brotherzwears_official/video/7523570847802494216"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c91c2bd39b8bcb57b48548a6aa25fd8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=038d2caf&x-expires=1764057600&x-signature=88X8EYCSG924dBTdhly4S7HA5dE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","genzuntukpajak","@KPP Balikpapan Timur tolong lah😭 apa solusinya nih udah ke kpp tetap aja sama #coretax #coretaxsystem #coretax2025 #coretaxdjp ","20","3","2862","5","5","15","suara asli - 18npy","18npy","true","2025-01-12T15:30:48.000Z","https://www.tiktok.com/@genzuntukpajak/video/7459051834854952200"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7c8dd06118bc3aca4d383417676c2e0f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=f7ea5b8a&x-expires=1764057600&x-signature=9m8yjFDv0BJVMceVawNHWlp6XiI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","cpt.corporate","1 Januari 2025, Coretax, sistem administrasi pajak terbaru di indonesia resmi dirilis! 

Coretax merupakan sistem administrasi layanan pajak yang memberikan kemudahan bagi penggunanya. Tujuannya untuk memodernisasi sistem administrasi dan mengintegrasikan seluruh layanan pajak.

Untuk kamu wajib pajak, finance, ataupun accounting, sudah coba akses ke coretax belum? 🧐

#coretax #coretaxsystem #coretaxdjp ","754","161","220300","43","326","14","Round and Round","Squid Game Netflix","true","2025-01-15T04:33:01.000Z","https://www.tiktok.com/@cpt.corporate/video/7459995594610707719"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91035c6bc1b9671f8b392fff4f772d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=240c37a2&x-expires=1764057600&x-signature=UdbawhOOfC57I245C3N6U0G2vc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","daniel.belianto","Replying to @user75702e54r Mulai Januari 2025, Kantor Pajak mulai implementasi Teknologi Pajak Super Canggih, Coretax. #pajak #tax #coretaxadministrationsystem #psiap","12","6","1403","5","2","114","original sound - daniel.belianto","daniel.belianto","true","2024-11-14T13:55:32.000Z","https://www.tiktok.com/@daniel.belianto/video/7437133263140900151"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7101597344319143963~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=e937cd1d&x-expires=1764057600&x-signature=EXgxXvaejSm4kLd5Sf9lTSoeCMw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ipandragoe","","27","10","12100","6","10","8","Breaking News","DM Production","false","2025-01-23T04:31:21.000Z","https://www.tiktok.com/@ipandragoe/video/7462963777168887060"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dcfa5ecfd71a0425d8c88311791da95c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=34ebdb33&x-expires=1764057600&x-signature=veVu2dP09mcXCu78vbBJg2JvrDg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","ichbinyani","#coretax #coretaxsystem ","69","17","13500","18","6","6","Oh No No No","Music Falcon","false","2025-02-11T07:58:18.000Z","https://www.tiktok.com/@ichbinyani/video/7470067794323836167"
"https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/36b255753254de809d270092fef86124~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=8ad625b6&x-expires=1764057600&x-signature=GLUMlYzLRql%2B%2B3c0AeCLrx07cFI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","hagen_stoll","Von der 126 in die 361 💭🫶@Coretex Records #marzahn #kreuzberg #love #unitedberlin #rilla #derostenrollt #coretex #bc #berlin #hardcore #punk","403","9","11200","15","38","39","Originalton","Hagen Haudegen Rilla Stoll","true","2025-07-25T14:40:32.000Z","https://www.tiktok.com/@hagen_stoll/video/7531029425756900630"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c7668591288a214fad6dff543ee5a177~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=373c3c61&x-expires=1764057600&x-signature=9HUWa%2FYC1AWzVIKztu9672w%2Facg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","fuaditrockz","Neozep Coretax","28200","1709","461200","1314","2618","88","original sound - Fuadit Muhammad","Fuadit Muhammad","true","2025-01-31T11:22:12.000Z","https://www.tiktok.com/@fuaditrockz/video/7466038396771683590"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e79cc7e811db4c71cb5d65243f97051~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0434dfd9&x-expires=1764057600&x-signature=%2FMKAwgq%2F8lI8cP5kW5u7FBBjtv0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","produkaestetik1","Awal mula nama aloy !!!
#kingaloy #aloy #opaaloy #fyppppppppppppppppppppppp ","44","0","1062","0","1","11","GTA","PHONKA TRUCK & broke.","false","2025-09-22T18:51:07.000Z","https://www.tiktok.com/@produkaestetik1/video/7552988024410213639"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3651221f16619bc687be975664da770~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f394501b&x-expires=1764057600&x-signature=3pARaL9a9C4fLQyyBynnsZWIDP8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","simpleaccountingiec","Mulai 2026, semua Wajib Pajak Badan wajib lapor SPT lewat Coretax.
Dan tanpa Kode Otorisasi/Sertifikat Digital (KO/SD), SPT kamu tidak bisa disubmit.

KO/SD ini akan dipakai untuk akses, validasi, sampai tanda tangan digital di sistem baru.
Jadi sebelum masuk musim SPT tahun depan, pastikan kode ini sudah aktif dan VALID.

Klik Link di Bio untuk  
Download E-Book GRATIS: PANDUAN LENGKAP SPT TAHUNAN PPh BADAN BAGI PENGUSAHA. 

Simpan & share konten ini biar timmu juga siap.
#spt #pajak  #pphbadan  #coretax  #wajibpajak #2025 #2026  #pengusaha #umkm  #pajakindonesia ","801","1092","183500","28","720","27","suara asli - Simple Accounting","Simple Accounting","true","2025-11-18T07:11:14.000Z","https://www.tiktok.com/@simpleaccountingiec/video/7573959506791501076"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/927e40449957f888a8c17b7f683911e8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c57fa947&x-expires=1764057600&x-signature=MTIyihvZIsCxxWVZ7A49JQJ5tVM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tipspajak","Tampilan Baru SPT TAHUNAN BADAN
#tipspajak #tipspajakmedia #spttahunan #coretax","93","29","11300","3","46","19","Nada Nada Cinta","Rossa & Ariel NOAH","false","2025-10-26T21:54:01.000Z","https://www.tiktok.com/@tipspajak/video/7565652039494143250"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b892f7c5d78bd9d4f2880de23ed66a2f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cee94b35&x-expires=1764057600&x-signature=NARUjLa6icI%2BtaTUM7JB2zHf3ws%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","taxsam.co","DJP rilis Portal NIK-NPWP 2.1. Validasi NIK sekarang jauh lebih cepat. Pemberi kerja bisa cek kecocokan NIK dan nama lalu registrasi otomatis ke Coretax. 

Bukti potong tidak perlu NPWP sementara. Data pegawai siap dipakai untuk A1 atau A2. Waktunya beresin validasi sebelum akhir tahun!

#taxation #breakingnews #fyp #coretax #buktipotong ","465","71","15900","16","287","24","suara asli - Meylan👑","Meylan👑","true","2025-11-19T12:16:52.000Z","https://www.tiktok.com/@taxsam.co/video/7574409369035476231"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/fde74d1895fba2ed61eccee8dc0e7b13~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9ad3eaff&x-expires=1764057600&x-signature=e49PAeRtifAotVmKDuBExmMeMi4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","dinitsoctopus","Deg degannya berasa 🙏🏻
#coretax #error #pphunifikasi #fypage #corporatelife ","28","9","2221","16","3","7","sonido original","BOJORQUEZ","true","2025-11-13T02:15:43.000Z","https://www.tiktok.com/@dinitsoctopus/video/7572027938162412820"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f3307d25&x-expires=1764057600&x-signature=4kM3FjySVpyWFElj21PXbn6db2M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","taurus5419","Semangat pejuang Coretax, kita sedang tidak baik baik saja:)#CapCut  #coretaxsystem #coretaxdjp #coretax2025 #korbancoretax #pajak ","70000","14600","1800000","3186","3573","14","suara asli - not me.","7Years.","true","2025-01-22T10:35:36.000Z","https://www.tiktok.com/@taurus5419/video/7462686630244060434"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a7bf182dd8c189096abea44071bc9879~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=8aadd322&x-expires=1764057600&x-signature=lGCJTWMDvZp23HQY0Q1U7sWg4PI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","aries_sahriwin","#Coretax #ASN #DJP #Pajak #TipsASN","2","3","260","0","4","7","Knowledge","Vin Music","false","2025-11-23T05:25:16.000Z","https://www.tiktok.com/@aries_sahriwin/video/7575787631200439559"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e79cc7e811db4c71cb5d65243f97051~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=0434dfd9&x-expires=1764057600&x-signature=%2FMKAwgq%2F8lI8cP5kW5u7FBBjtv0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a","produkaestetik1","#kingaloy #aloy #fyppppppppppppppppppppppp ","49","0","327","1","1","13","现在的我（还在一个人过）","刘大壮","false","2025-10-02T10:06:32.000Z","https://www.tiktok.com/@produkaestetik1/video/7556563687893503239"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3651221f16619bc687be975664da770~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f394501b&x-expires=1764057600&x-signature=3pARaL9a9C4fLQyyBynnsZWIDP8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","simpleaccountingiec","Mulai tahun 2026, lapor SPT pajak nggak bisa lagi lewat e-Filing atau e-Form.
✅ Semua wajib lewat Coretax DJP.
Makanya, aktivasi akun Coretax harus dilakukan dari sekarang, jangan tunggu mepet!

Kenapa penting?
✔️ Tanpa aktivasi, kamu bisa gagal lapor SPT tahun 2026
✔️ Coretax pakai sistem terbaru, lebih terintegrasi & aman
✔️ Email & nomor HP yang terdaftar di DJP harus aktif

💡 Sudah siap atau masih bingung?

Butuh bantuan urus pajak, laporan keuangan, atau aktivasi Coretax untuk bisnis/klien?
👉 Yuk pakai Simple Accounting, bisa bantu dari pembukuan sampai pelaporan SPT.

🔁 Save biar nggak lupa
#spt  #aktivasi  #coretax  #djp  #2026  #coretaxdjp  #accounting  #pajak  #pajakindonesia ","108","137","11400","1","73","36","suara asli - Simple Accounting","Simple Accounting","true","2025-10-29T02:05:54.000Z","https://www.tiktok.com/@simpleaccountingiec/video/7566459123525635349"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/fa1b6280326a94db3af598819af6612e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=8fc1b93f&x-expires=1764057600&x-signature=VXlkQGghNIcSQbSin7Wae6G6t0E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=my","diahretnaa","Terimakasih DJP, kalian membuatku sangat sibuk 🙏🏻
Bagaimana nasib ribuan faktur pajak yg diimpor menggunakan XML, status approved tapi saat discan nomor faktur tidak valid? 🙃

#CapCut #Coretax #djp #pajak ","21500","2118","481800","1199","1110","29","Bunga Maaf","The Lantis","false","2025-01-17T14:52:42.000Z","https://www.tiktok.com/@diahretnaa/video/7460897456973286664"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9642d883c24cc40e4ce959582499360e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a8aa897d&x-expires=1764057600&x-signature=Jc4WX1bzT0f1zOxmCM3PKRl1yEM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","wktrnaaa","#coretax #tax ","8461","1110","362500","616","601","17","suara asli - Tehdesaofficial","Tehdesaofficial","true","2025-02-07T10:31:45.000Z","https://www.tiktok.com/@wktrnaaa/video/7468622994462477574"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/154c3116d7a482cc700ee0d99c27819b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4a892729&x-expires=1764057600&x-signature=whcy9NHbnOFSJ%2FNvNQrUZntQjV4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","feliciajovani","Thankyou to kak Hanim sudah meringankan beban hidup pejuang coretax untuk download bukti potong secara massal dari lawan transaksi! #coretax #updatepajak #tipspajak #spttahunan #fyp ","1278","224","38500","49","1086","15","Cantik","Yovie Widianto","false","2025-11-11T23:02:24.000Z","https://www.tiktok.com/@feliciajovani/video/7571607020491558152"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91035c6bc1b9671f8b392fff4f772d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=240c37a2&x-expires=1764057600&x-signature=UdbawhOOfC57I245C3N6U0G2vc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","daniel.belianto","Kita rehat sejenakkk…. CORETAX downtime weekend ini 👏🏻😀

#pajak #tax #coretax #downtime #perbaikan ","48","24","3249","1","8","15","original sound - daniel.belianto","daniel.belianto","true","2025-11-21T05:46:55.000Z","https://www.tiktok.com/@daniel.belianto/video/7575051034263915784"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/76639ba2439a53997b0744ea6e5294a5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c9ae5ada&x-expires=1764057600&x-signature=LHvKe%2FIixtbh2FETYgEHipc3Lxs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","slvctry","bawaannya pengen maki selama seminggu ini njirr, invoice gue udah menumpuk, customer ga mau bayar kalo gaada pajak😭#coretax #djp #fypage #worklife #pajak ","2810","299","61700","207","528","8","suara asli - ima","ima🐇","true","2025-10-16T13:54:48.000Z","https://www.tiktok.com/@slvctry/video/7561817709747490055"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/93d5eb07b8b7a2fdf2d375511e9568a4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c6c66ee0&x-expires=1764057600&x-signature=dvALfVnJdW6VCYX52O6Gw9jkqKk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","caprigirl__123","2025 dilatih buat sabar olah coretax

#coretaxsystem #coretax2025 #coretaxadministrationsystem #pajak ","23900","4277","593000","1071","2631","14","suara asli - not me.","7Years.","true","2025-01-16T04:24:13.000Z","https://www.tiktok.com/@caprigirl__123/video/7460364389183409414"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91035c6bc1b9671f8b392fff4f772d0a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=240c37a2&x-expires=1764057600&x-signature=UdbawhOOfC57I245C3N6U0G2vc4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","daniel.belianto","Alamak ngga terasa 9 bulan sama coretax… klo cuman dikasih 1 2 3  kata, apa testimoni Anda tentang coretax ? Silakan di comment….

#pajak #tax #coretax #9nyawa ","300","97","10100","22","28","30","original sound - daniel.belianto","daniel.belianto","true","2025-10-03T01:49:26.000Z","https://www.tiktok.com/@daniel.belianto/video/7556806648120102156"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3dd86c532afe5d874b23383c7ca39b24~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dbe2ae8d&x-expires=1764057600&x-signature=llPsEGNm3YSqNbe4u25UmTmuptA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","esindo.mt.official","Mana deadline PPh 21 & Unifikasi Masa Desember 2024 udah di depan mata😵‍💫😭
#esindomt #coretax #updatecoretax #Taxation #TaxServices #Taxpayers #Digitalization","1347","496","95800","78","298","8","suara asli - Meysa runjan","Meysa runjan","true","2025-01-10T09:20:56.000Z","https://www.tiktok.com/@esindo.mt.official/video/7458214352412298503"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c309fee1e811d0e8844f346296bb2dff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=d9633ca4&x-expires=1764057600&x-signature=YLIc1byrENAW3FmHjnqfqeW%2FAW4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","futura.sky4","para hacker Indonesia bersatu buat perbaiki sistem keamanan Coretax. 

Menteri Keuangan Purbaya Yudhi Sadewa mengatakan pihaknya akan mendatangkan peretas lokal terbaik untuk memperkuat keamanan siber sistem perpajakan Indonesia, Coretax. Para peretas ini bukan sembarang peretas, mereka telah bekerja sama dengan raksasa teknologi global seperti Google dan dikenal di seluruh dunia karena keahlian mereka. Purbaya memastikan bahwa setelah kebocoran data sebelumnya, keamanan Coretax kini berada di level A+ dan masalah serupa tidak akan terulang.
SC:@folkative
#menkeu #purbaya #hacker #coretax #berita ","12100","236","193200","196","835","17","tuwit tuwit","Arjuna ID","true","2025-10-26T02:52:53.000Z","https://www.tiktok.com/@futura.sky4/video/7565357984650366215"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/561c5920b1b6237e8bf29054632a8738~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=784debc3&x-expires=1764057600&x-signature=RLjLjfCtohA2pyOxHu31yIBRAFU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","metropolitan.id","Fenomena unik kembali mencuri perhatian warganet. Setelah “Tepuk Sakinah” sempat ramai di dunia maya, kini giliran “Tepuk Coretax” yang viral di berbagai media sosial. 

Yel-yel bertema pajak ini terdengar dalam kegiatan sosialisasi yang digelar oleh Kantor Pelayanan Pajak (KPP) di sejumlah daerah.

Menariknya, “Tepuk Coretax” bukan sekadar hiburan pengisi acara, tetapi juga bagian dari strategi kreatif Direktorat Jenderal Pajak (DJP) untuk memperkenalkan sistem digital terbaru mereka, yaitu Coretax. 

Melalui pendekatan yang ringan dan mudah diingat, DJP berupaya mendekatkan isu perpajakan kepada masyarakat dengan cara yang lebih segar.

Coretax sendiri merupakan singkatan dari Sistem Inti Administrasi Perpajakan (SIAP), sebuah proyek transformasi digital terbesar dalam sejarah DJP. 

Sistem ini dirancang untuk mengintegrasikan seluruh layanan pajak, mulai dari pendaftaran, pelaporan, pembayaran, hingga pemeriksaan dalam satu platform modern yang lebih efisien dan transparan.

#metropolitanid
#bacametropolitan
#tepukcoretax
#edukasipajak
#dirjenpajak
#fenomenaunik
#yelyelpajak","4178","877","190900","397","512","41","suara asli - Metropolitan.id","Metropolitan.id","true","2025-10-07T08:37:34.000Z","https://www.tiktok.com/@metropolitan.id/video/7558396179969494293"
